trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,text_2.stopped,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,1,0,4,0,3,0,46,,train_dim1_1,9,30,5,0,5,0,,,,,,,,,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,365.78774180001346,365.78774180001346,365.78774180001346,365.78774180001346,365.78774180001346,right,0.31092840002384037,8,0,0,99,0.16,-0.4,right,0.24999159999424592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,0,4,0,3,0,46,,train_dim1_1,9,30,5,0,5,0,,,,,,,,,0,0,0,0,0,8,8,8,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,366.10489840002265,366.10489840002265,366.10489840002265,366.10489840002265,366.10489840002265,return,0.2940472000045702,9,0,0,1,0.16,-0.4,return,0.22527689998969436,0,88,0.16,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,3,0,3,0,0,16,,train_dim1_1,10,30,5,0,5,0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,46,1,11,,,,,,,30,,,,,,,,370.89664360001916,370.89664360001916,370.89664360001916,370.89664360001916,370.89664360001916,return,0.991113799973391,10,0,0,1,-0.16,-0.16,return,0.9013148000231013,0,88,-0.16,-0.16,369.3373567000381,0.16,-0.4,0.0,0.24,-0.4,0.16,0.04,0.16,-0.4,367.99236850003945,367.99236850003945,367.99236850003945,367.99236850003945,367.99236850003945,367.99236850003945,367.99236850003945,367.99236850003945,367.92116158000425,1.4686620999709703,return,1.3150583999813534,370.89664360001916,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,2,4,2,2,0,36,,train_dim1_1,11,30,5,0,5,0,,,,,,,,,0,0,0,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,0,12,,,,,,,30,,,,,,,,378.2179056000314,378.2179056000314,378.2179056000314,378.2179056000314,378.2179056000314,right,2.8750843000016175,10,0,0,99,0.08,-0.24,right,2.778079900017474,,,,,376.6537434000056,-0.16,-0.16,0.0,0.0,-0.16,-0.16,-0.16,-0.16,-0.16,373.470583300048,373.470583300048,373.470583300048,373.470583300048,373.470583300048,373.470583300048,373.470583300048,373.470583300048,373.4045346500061,3.3179890000028536,return,3.1510638000327162,378.2179056000314,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,2,4,2,2,0,36,,train_dim1_1,11,30,5,0,5,0,,,,,,,,,0,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,381.0749470000155,381.0749470000155,381.0749470000155,381.0749470000155,381.0749470000155,right,0.5598399000009522,10,0,0,99,0.16,-0.24,right,0.48844200000166893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,2,4,2,2,0,36,,train_dim1_1,11,30,5,0,5,0,,,,,,,,,0,0,0,0,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,381.6408612000523,381.6408612000523,381.6408612000523,381.6408612000523,381.6408612000523,return,0.360960400023032,11,0,0,1,0.16,-0.24,return,0.2925706999958493,0,90,0.16,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,0,1,0,1,0,26,,train_dim1_1,12,30,5,0,5,0,,,,,,,,,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,2,13,,,,,,,30,,,,,,,,385.78763470001286,385.78763470001286,385.78763470001286,385.78763470001286,385.78763470001286,right,2.773061499989126,11,0,0,99,-0.08,-0.4,right,2.6592973999795504,,,,,384.2039669000078,0.16,-0.24,0.0,0.16,-0.24,0.16,0.08,0.16,-0.24,383.58165160001954,383.58165160001954,383.58165160001954,383.58165160001954,383.58165160001954,383.58165160001954,383.58165160001954,383.58165160001954,383.52060848001855,0.7352264000219293,return,0.601429799979087,385.78763470001286,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,0,1,0,1,0,26,,train_dim1_1,12,30,5,0,5,0,,,,,,,,,0,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,388.5374225000269,388.5374225000269,388.5374225000269,388.5374225000269,388.5374225000269,return,0.3943638000055216,12,0,0,1,-0.08,-0.4,return,0.3088298999937251,0,91,-0.08,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,4,3,4,3,0,46,,train_dim1_1,13,30,5,0,5,0,,,,,,,,,0,0,0,0,0,12,12,12,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,26,0,14,,,,,,,30,,,,,,,,392.97018300002674,392.97018300002674,392.97018300002674,392.97018300002674,392.97018300002674,right,2.6914482999709435,12,0,0,99,-0.08,-0.08,right,2.5864967000088654,,,,,391.4040381000377,-0.08,-0.4,0.0,0.08,-0.4,-0.08,-0.12,-0.08,-0.4,390.5376015000511,390.5376015000511,390.5376015000511,390.5376015000511,390.5376015000511,390.5376015000511,390.5376015000511,390.5376015000511,390.4538915500452,1.0196650000289083,return,0.8476403999957256,392.97018300002674,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,4,3,4,3,0,46,,train_dim1_1,13,30,5,0,5,0,,,,,,,,,0,0,0,0,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,395.6389498000499,395.6389498000499,395.6389498000499,395.6389498000499,395.6389498000499,right,0.3110424000187777,12,0,0,99,0.0,-0.08,right,0.24699729995336384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,4,3,4,3,0,46,,train_dim1_1,13,30,5,0,5,0,,,,,,,,,0,0,0,0,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,395.95488220005063,395.95488220005063,395.95488220005063,395.95488220005063,395.95488220005063,right,0.27740979997906834,12,0,0,99,0.08,-0.08,right,0.20593080000253394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,4,3,4,3,0,46,,train_dim1_1,13,30,5,0,5,0,,,,,,,,,0,0,0,0,0,12,12,12,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,396.2379123000428,396.2379123000428,396.2379123000428,396.2379123000428,396.2379123000428,return,0.26066059997538105,13,0,0,1,0.08,-0.08,return,0.1977056999458,0,94,0.08,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,3,4,3,0,0,16,,train_dim1_1,14,30,5,0,5,0,,,,,,,,,0,0,0,0,0,13,13,13,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,46,0,15,,,,,,,30,,,,,,,,494.0691974000074,494.0691974000074,494.0691974000074,494.0691974000074,494.0691974000074,return,3.124616799992509,14,0,0,1,0.16,-0.16,return,3.018168499984313,0,94,0.16,-0.16,492.502862000023,0.08,-0.08,0.0,0.24,-0.08,0.08,-0.04,0.08,-0.08,398.08038920001127,398.08038920001127,398.08038920001127,398.08038920001127,398.08038920001127,398.08038920001127,398.08038920001127,398.08038920001127,398.0205676799989,94.53418930002954,return,94.39542330004042,494.0691974000074,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,2,9,2,5,0,66,,train_dim1_1,15,30,5,0,5,0,,,,,,,,,0,0,0,0,0,14,14,14,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,4,16,,,,,,,30,,,,,,,,563.2350794000085,563.2350794000085,563.2350794000085,563.2350794000085,563.2350794000085,right,0.9082031000289135,14,0,0,99,0.24,-0.24,right,0.8062789000105113,,,,,561.6689772000536,0.16,-0.16,0.0,0.0,-0.16,0.16,0.16,0.16,-0.16,498.78617890004534,498.78617890004534,498.78617890004534,498.78617890004534,498.78617890004534,498.78617890004534,498.78617890004534,498.78617890004534,498.70262445000117,63.03468579996843,return,62.850007299974095,563.2350794000085,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,2,9,2,5,0,66,,train_dim1_1,15,30,5,0,5,0,,,,,,,,,0,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,564.1276433000457,564.1276433000457,564.1276433000457,564.1276433000457,564.1276433000457,right,0.3605934999650344,14,0,0,99,0.32,-0.24,right,0.2806059999857098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,2,9,2,5,0,66,,train_dim1_1,15,30,5,0,5,0,,,,,,,,,0,0,0,0,0,14,14,14,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,564.4935637000017,564.4935637000017,564.4935637000017,564.4935637000017,564.4935637000017,right,0.21081530000083148,14,0,0,99,0.4,-0.24,right,0.1393841999815777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,2,9,2,5,0,66,,train_dim1_1,15,30,5,0,5,0,,,,,,,,,0,0,0,0,0,14,14,14,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,564.7071673000464,564.7071673000464,564.7071673000464,564.7071673000464,564.7071673000464,right,0.22750050004106015,14,0,0,99,0.48000000000000004,-0.24,right,0.1557547000120394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,2,9,2,5,0,66,,train_dim1_1,15,30,5,0,5,0,,,,,,,,,0,0,0,0,0,14,14,14,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,564.9421821000287,564.9421821000287,564.9421821000287,564.9421821000287,564.9421821000287,right,0.21046410000417382,14,0,0,99,0.56,-0.24,right,0.13383110001450405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,2,9,2,5,0,66,,train_dim1_1,15,30,5,0,5,0,,,,,,,,,0,0,0,0,0,14,14,14,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,565.1592048000311,565.1592048000311,565.1592048000311,565.1592048000311,565.1592048000311,return,0.2614278999972157,15,0,0,1,0.56,-0.24,return,0.18374609999591485,0,99,0.56,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,3,6,3,3,0,46,,train_dim1_1,16,30,5,0,5,0,,,,,,,,,0,0,0,0,0,15,15,15,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,4,17,,,,,,,30,,,,,,,,569.0627883000416,569.0627883000416,569.0627883000416,569.0627883000416,569.0627883000416,right,0.6753101000213064,15,0,0,99,0.16,-0.16,right,0.5804506000131369,,,,,567.5016152000171,0.56,-0.24,0.0,0.4,-0.24,0.56,0.36000000000000004,0.56,-0.24,567.0443047000444,567.0443047000444,567.0443047000444,567.0443047000444,567.0443047000444,567.0443047000444,567.0443047000444,567.0443047000444,566.9519946500368,0.6189264000277035,return,0.4394995999755338,569.0627883000416,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,3,6,3,3,0,46,,train_dim1_1,16,30,5,0,5,0,,,,,,,,,0,0,0,0,0,15,15,15,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,569.718943600019,569.718943600019,569.718943600019,569.718943600019,569.718943600019,right,0.3108769999817014,15,0,0,99,0.24,-0.16,right,0.24402340000960976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,3,6,3,3,0,46,,train_dim1_1,16,30,5,0,5,0,,,,,,,,,0,0,0,0,0,15,15,15,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,570.0370706000249,570.0370706000249,570.0370706000249,570.0370706000249,570.0370706000249,right,0.2279345000279136,15,0,0,99,0.32,-0.16,right,0.16313860000809655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,3,6,3,3,0,46,,train_dim1_1,16,30,5,0,5,0,,,,,,,,,0,0,0,0,0,15,15,15,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,570.2688177000382,570.2688177000382,570.2688177000382,570.2688177000382,570.2688177000382,return,0.3110465999925509,16,0,0,1,0.32,-0.16,return,0.24333019996993244,0,102,0.32,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,4,3,4,1,0,26,,train_dim1_1,17,30,5,0,5,0,,,,,,,,,0,0,0,0,0,16,16,16,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,46,3,18,,,,,,,30,,,,,,,,574.1984553000075,574.1984553000075,574.1984553000075,574.1984553000075,574.1984553000075,right,1.0083146000397392,16,0,0,99,0.08,-0.08,right,0.9165743999765255,,,,,572.6353664000053,0.32,-0.16,0.0,0.24,-0.16,0.32,0.2,0.32,-0.16,572.1685793000506,572.1685793000506,572.1685793000506,572.1685793000506,572.1685793000506,572.1685793000506,572.1685793000506,572.1685793000506,572.1189276500081,0.5848372000036761,return,0.4417124999454245,574.1984553000075,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,4,3,4,1,0,26,,train_dim1_1,17,30,5,0,5,0,,,,,,,,,0,0,0,0,0,16,16,16,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,575.2244597000536,575.2244597000536,575.2244597000536,575.2244597000536,575.2244597000536,return,0.27751179999904707,17,0,0,1,0.08,-0.08,return,0.17274489998817444,0,103,0.08,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,18,30,5,0,5,0,,,,,,,,,0,0,0,0,0,17,17,17,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,26,2,19,,,,,,,30,,,,,,,,579.4021184000303,579.4021184000303,579.4021184000303,579.4021184000303,579.4021184000303,right,0.6750647999579087,17,0,0,99,0.08,-0.32,right,0.572656900039874,,,,,577.8354288000264,0.08,-0.08,0.0,0.08,-0.08,0.08,0.04,0.08,-0.08,577.047518300009,577.047518300009,577.047518300009,577.047518300009,577.047518300009,577.047518300009,577.047518300009,577.047518300009,577.0022254500363,0.9017955000163056,return,0.7672725000302307,579.4021184000303,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,18,30,5,0,5,0,,,,,,,,,0,0,0,0,0,17,17,17,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,580.061303000024,580.061303000024,580.061303000024,580.061303000024,580.061303000024,right,0.19435689999954775,17,0,0,99,0.16,-0.32,right,0.11695310001960024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,18,30,5,0,5,0,,,,,,,,,0,0,0,0,0,17,17,17,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,580.2625447000028,580.2625447000028,580.2625447000028,580.2625447000028,580.2625447000028,right,0.19351100001949817,17,0,0,99,0.24,-0.32,right,0.12186720001045614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,18,30,5,0,5,0,,,,,,,,,0,0,0,0,0,17,17,17,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,580.4560972000472,580.4560972000472,580.4560972000472,580.4560972000472,580.4560972000472,right,0.19461980002233759,17,0,0,99,0.32,-0.32,right,0.12726999999722466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,18,30,5,0,5,0,,,,,,,,,0,0,0,0,0,17,17,17,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,580.6589269000106,580.6589269000106,580.6589269000106,580.6589269000106,580.6589269000106,right,0.1942216000170447,17,0,0,99,0.4,-0.32,right,0.11173840000992641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,18,30,5,0,5,0,,,,,,,,,0,0,0,0,0,17,17,17,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,580.8575941000017,580.8575941000017,580.8575941000017,580.8575941000017,580.8575941000017,return,0.22704150003846735,18,0,0,1,0.4,-0.32,return,0.15907459997106344,0,108,0.4,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,3,2,3,2,0,36,,train_dim1_1,19,30,5,0,5,0,,,,,,,,,0,0,0,0,0,18,18,18,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,2,20,,,,,,,30,,,,,,,,585.393939200032,585.393939200032,585.393939200032,585.393939200032,585.393939200032,right,2.3419034999678843,18,0,0,99,-0.08,-0.16,right,2.2496752999722958,,,,,583.835039800033,0.4,-0.32,0.0,0.4,-0.32,0.4,0.2,0.4,-0.32,582.6813663000357,582.6813663000357,582.6813663000357,582.6813663000357,582.6813663000357,582.6813663000357,582.6813663000357,582.6813663000357,582.6183062500495,1.2852795000071637,return,1.1295992000377737,585.393939200032,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,3,2,3,2,0,36,,train_dim1_1,19,30,5,0,5,0,,,,,,,,,0,0,0,0,0,18,18,18,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,587.723675700021,587.723675700021,587.723675700021,587.723675700021,587.723675700021,right,0.26036740001291037,18,0,0,99,0.0,-0.16,right,0.19593429996166378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,3,2,3,2,0,36,,train_dim1_1,19,30,5,0,5,0,,,,,,,,,0,0,0,0,0,18,18,18,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,587.9879878000356,587.9879878000356,587.9879878000356,587.9879878000356,587.9879878000356,right,0.2439573000301607,18,0,0,99,0.08,-0.16,right,0.16964849998475984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,3,2,3,2,0,36,,train_dim1_1,19,30,5,0,5,0,,,,,,,,,0,0,0,0,0,18,18,18,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,588.2378877000301,588.2378877000301,588.2378877000301,588.2378877000301,588.2378877000301,return,0.2614265999873169,18,1,0,0,0.08,-0.16,return,0.1926753000007011,0,111,0.08,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,1,0,1,0,0,16,,train_dim1_1,20,30,5,0,5,0,,,,,,,,,0,0,0,0,0,19,19,19,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,0,21,,,,,,,30,,,,,,,,593.063228700019,593.063228700019,593.063228700019,593.063228700019,593.063228700019,return,1.1251337000285275,19,0,0,1,-0.16,-0.32,return,1.0269321999512613,0,111,-0.16,-0.32,591.5019830000238,0,-0.16,0.0,0.16,-0.16,0,-0.08,0,-0.16,590.0879877000116,590.0879877000116,590.0879877000116,590.0879877000116,590.0879877000116,590.0879877000116,590.0879877000116,590.0879877000116,590.0354863500397,1.5345038999803364,return,1.3927367000142112,593.063228700019,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
