trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,text_3.started,text_3.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,0,0,0,4,0,4,65,,train_dim1_1,1,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3496.605633500032,3496.605633500032,3496.605633500032,3496.605633500032,3496.605633500032,down,10.919686799868941,0,0,0,99,-0.16,-0.48000000000000004,down,10.817600599955767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,4,0,4,65,,train_dim1_1,1,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3507.528296600096,3507.528296600096,3507.528296600096,3507.528296600096,3507.528296600096,up,2.5944999996572733,0,0,0,99,-0.16,-0.4,up,2.4910338004119694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,4,0,4,65,,train_dim1_1,1,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3510.112744699698,3510.112744699698,3510.112744699698,3510.112744699698,3510.112744699698,right,22.011044300161302,0,0,0,99,-0.08,-0.4,right,21.930116400588304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,4,0,4,65,,train_dim1_1,1,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3532.14803559985,3532.14803559985,3532.14803559985,3532.14803559985,3532.14803559985,left,0.9770833998918533,0,0,0,99,-0.16,-0.4,left,0.8846547002904117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,4,0,4,65,,train_dim1_1,1,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3533.1144065000117,3533.1144065000117,3533.1144065000117,3533.1144065000117,3533.1144065000117,return,1.043760500382632,0,0,0,0,-0.16,-0.4,return,0.9653719002380967,0,0,-0.16,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,3,7,0,5,66,,train_dim1_1,2,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,0,3,,,,,,,30,,,,,,,,3568.244275599718,3568.244275599718,3568.244275599718,3568.244275599718,3568.244275599718,down,7.028389100451022,0,0,0,99,0.08,-0.32,down,6.928772300481796,,,,,3566.6789223998785,3568.244275599718,-0.16,-0.08,0.32,0.0,-0.24000000000000002,-0.16,-0.16,-0.16,-0.08,3535.7340186997317,3535.7340186997317,3535.7340186997317,3535.7340186997317,3535.7340186997317,3535.7340186997317,3535.7340186997317,3535.7340186997317,3535.720548719959,31.060877199750394,return,30.91460350016132,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,3,7,0,5,66,,train_dim1_1,2,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3575.267893899698,3575.267893899698,3575.267893899698,3575.267893899698,3575.267893899698,up,24.245864199940115,0,0,0,99,0.08,-0.24,up,24.167176000308245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,3,7,0,5,66,,train_dim1_1,2,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3599.541857500095,3599.541857500095,3599.541857500095,3599.541857500095,3599.541857500095,return,1.174174000043422,0,0,0,0,0.08,-0.24,return,1.073993400670588,0,0,0.08,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,2,3,2,6,0,3,64,,train_dim1_1,3,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,4,,,,,,,30,,,,,,,,3622.9974409998395,3622.9974409998395,3622.9974409998395,3622.9974409998395,3622.9974409998395,down,4.5924463998526335,0,0,0,99,0,-0.24,down,4.488213000353426,,,,,3621.424306300003,3622.9974409998395,0.08,0.16,0.4,0.0,-0.039999999999999994,0.08,0.08,0.08,0.16,3602.265463399701,3602.265463399701,3602.265463399701,3602.265463399701,3602.265463399701,3602.265463399701,3602.265463399701,3602.265463399701,3602.2586453197055,19.26822920003906,return,19.131014700513333,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,2,3,2,6,0,3,64,,train_dim1_1,3,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3627.577141399961,3627.577141399961,3627.577141399961,3627.577141399961,3627.577141399961,up,3.8290006001479924,0,0,0,99,0,-0.15999999999999998,up,3.745520000346005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,2,3,2,6,0,3,64,,train_dim1_1,3,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3631.413070200011,3631.413070200011,3631.413070200011,3631.413070200011,3631.413070200011,return,4.813616200350225,0,0,0,0,0,-0.15999999999999998,return,4.731069500558078,0,0,0,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,1,0,2,0,1,62,,train_dim1_1,4,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,5,,,,,,,30,,,,,,,,3646.9312370000407,3646.9312370000407,3646.9312370000407,3646.9312370000407,3646.9312370000407,return,59.73860860010609,0,1,0,0,-0.16,-0.32,return,59.652249600272626,0,0,-0.16,-0.32,3645.3777652997524,3646.9312370000407,0,0.08,0.24,0.0,-0.04,0,0.0,0,0.08,3637.796771499794,3637.796771499794,3637.796771499794,3637.796771499794,3637.796771499794,3637.796771499794,3637.796771499794,3637.796771499794,3637.7880732196845,7.692268799990416,return,7.565159100107849,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,3,3,3,0,0,61,,train_dim1_1,5,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,0,6,,,,,,,30,,,,,,,,3726.2977987998165,3726.2977987998165,3726.2977987998165,3726.2977987998165,3726.2977987998165,up,10.447664299979806,0,1,0,99,0.08,-0.08,up,10.353300400078297,,,,,3724.7269072998315,3726.2977987998165,-0.16,-0.24,0.08,0.0,-0.28,-0.16,-0.16,-0.16,-0.24,3708.247996099759,3708.247996099759,3708.247996099759,3708.247996099759,3708.247996099759,3708.247996099759,3708.247996099759,3708.247996099759,3708.2466229795477,16.599103199783713,return,16.452117200009525,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,3,3,3,0,0,61,,train_dim1_1,5,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3736.753378499765,3736.753378499765,3736.753378499765,3736.753378499765,3736.753378499765,up,0.9598829001188278,0,1,0,99,0.08,0.0,up,0.8543418007902801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,3,3,3,0,0,61,,train_dim1_1,5,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3737.7008084999397,3737.7008084999397,3737.7008084999397,3737.7008084999397,3737.7008084999397,right,0.8607379999011755,0,1,0,99,0.16,0.0,right,0.7856379002332687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,3,3,3,0,0,61,,train_dim1_1,5,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3738.568221599795,3738.568221599795,3738.568221599795,3738.568221599795,3738.568221599795,right,0.45961639983579516,0,1,0,99,0.24,0.0,right,0.38710590032860637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,3,3,3,0,0,61,,train_dim1_1,5,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3739.0343702998944,3739.0343702998944,3739.0343702998944,3739.0343702998944,3739.0343702998944,return,1.0106267998926342,0,0,0,0,0.24,0.0,return,0.9336880003102124,2,2,0.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,4,1,5,0,1,62,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,61,3,7,,,,,,,30,,,,,,,,3747.0966729996726,3747.0966729996726,3747.0966729996726,3747.0966729996726,3747.0966729996726,up,3.3084408999420702,0,0,0,99,-0.08,0.0,up,3.22614850057289,,,,,3745.5438496000133,3747.0966729996726,0.08,-0.16,0.0,0.0,-0.16,0.08,0.08,0.08,-0.16,3741.6130472999066,3741.6130472999066,3741.6130472999066,3741.6130472999066,3741.6130472999066,3741.6130472999066,3741.6130472999066,3741.6130472999066,3741.6072559196964,4.039154300000519,return,3.908541399985552,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,4,1,5,0,1,62,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3750.4112905999646,3750.4112905999646,3750.4112905999646,3750.4112905999646,3750.4112905999646,right,1.4604255999438465,0,0,0,99,0.0,0.0,right,1.3829448004253209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,4,1,5,0,1,62,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3751.8784928997047,3751.8784928997047,3751.8784928997047,3751.8784928997047,3751.8784928997047,right,0.5267413998953998,0,0,0,99,0.08,0.0,right,0.4501490006223321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,4,1,5,0,1,62,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3752.4125608000904,3752.4125608000904,3752.4125608000904,3752.4125608000904,3752.4125608000904,right,1.5777165996842086,0,0,0,99,0.16,0.0,right,1.4914300004020333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,4,1,5,0,1,62,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3753.996902300045,3753.996902300045,3753.996902300045,3753.996902300045,3753.996902300045,down,1.3944862997159362,0,0,0,99,0.16,-0.08,down,1.3114685001783073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,4,1,5,0,1,62,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3755.3983811996877,3755.3983811996877,3755.3983811996877,3755.3983811996877,3755.3983811996877,return,0.8268657000735402,0,0,0,0,0.16,-0.08,return,0.7420076001435518,2,5,0.16,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,3,1,6,0,3,64,,train_dim1_1,7,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,1,8,,,,,,,30,,,,,,,,3763.862202799879,3763.862202799879,3763.862202799879,3763.862202799879,3763.862202799879,down,6.590743399690837,0,0,0,99,-0.08,-0.24,down,6.513442700263113,,,,,3762.3078374997713,3763.862202799879,-0.08,0,0.08,0.0,-0.04,-0.08,-0.08,-0.08,0,3757.796260799747,3757.796260799747,3757.796260799747,3757.796260799747,3757.796260799747,3757.796260799747,3757.796260799747,3757.796260799747,3757.787360519962,4.622688299976289,return,4.4820713005028665,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,3,1,6,0,3,64,,train_dim1_1,7,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3770.4610130996443,3770.4610130996443,3770.4610130996443,3770.4610130996443,3770.4610130996443,down,1.2101850998587906,0,0,0,99,-0.08,-0.32,down,1.1354593001306057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,3,1,6,0,3,64,,train_dim1_1,7,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3771.6782386996783,3771.6782386996783,3771.6782386996783,3771.6782386996783,3771.6782386996783,right,1.277265100274235,0,0,0,99,0.0,-0.32,right,1.190282900352031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,3,1,6,0,3,64,,train_dim1_1,7,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3772.9622006998397,3772.9622006998397,3772.9622006998397,3772.9622006998397,3772.9622006998397,right,0.3930955999530852,0,0,0,99,0.08,-0.32,right,0.31884799990803003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,3,1,6,0,3,64,,train_dim1_1,7,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3773.362284099683,3773.362284099683,3773.362284099683,3773.362284099683,3773.362284099683,up,0.8273006002418697,0,0,0,99,0.08,-0.24,up,0.750709100626409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,3,1,6,0,3,64,,train_dim1_1,7,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3774.1970440000296,3774.1970440000296,3774.1970440000296,3774.1970440000296,3774.1970440000296,up,0.7934208000078797,0,0,0,99,0.08,-0.15999999999999998,up,0.721492100507021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,3,1,6,0,3,64,,train_dim1_1,7,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3774.9977005999535,3774.9977005999535,3774.9977005999535,3774.9977005999535,3774.9977005999535,return,0.5935205002315342,0,0,0,0,0.08,-0.15999999999999998,return,0.5103033003397286,2,7,0.08,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,4,2,4,2,0,0,61,,train_dim1_1,8,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,1,9,,,,,,,30,,,,,,,,3781.5092565999366,3781.5092565999366,3781.5092565999366,3781.5092565999366,3781.5092565999366,up,33.18360069999471,0,0,0,99,0.16,-0.15999999999999998,up,33.105988500174135,,,,,3779.9556768001057,3781.5092565999366,-0.08,0.08,0.24,0.0,-0.04,-0.08,-0.08,-0.08,0.08,3777.1608154000714,3777.1608154000714,3777.1608154000714,3777.1608154000714,3777.1608154000714,3777.1608154000714,3777.1608154000714,3777.1608154000714,3777.1537225198463,2.904416000004858,return,2.7641216004267335,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,4,2,4,2,0,0,61,,train_dim1_1,8,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3814.7166605000384,3814.7166605000384,3814.7166605000384,3814.7166605000384,3814.7166605000384,up,0.6598863997496665,0,0,0,99,0.16,-0.07999999999999997,up,0.559294500388205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,4,2,4,2,0,0,61,,train_dim1_1,8,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,3815.365144299809,3815.365144299809,3815.365144299809,3815.365144299809,3815.365144299809,up,0.8270265003666282,0,0,0,99,0.16,2.7755575615628914e-17,up,0.7525588003918529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
