trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,endstatus,url_stopearly,slide_stop.started,key_resp_3.started,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,0,1,0,5,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,6,0,6,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,249.4647714998573,249.4647714998573,249.4647714998573,249.4647714998573,249.4647714998573,up,0.22695979988202453,1,0,99,-0.16,2.7755575615628914e-17,up,0.13864310015924275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,1,0,5,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,6,0,6,0,0,1,1,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,249.7014309000224,249.7014309000224,249.7014309000224,249.7014309000224,249.7014309000224,return,0.21067069983109832,2,0,1,-0.16,2.7755575615628914e-17,return,0.11341710016131401,None,118,0,-0.16,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,2,3,2,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,6,0,6,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,0,2,,,,,,,4,,,,,,,,253.31376069993712,253.31376069993712,253.31376069993712,253.31376069993712,253.31376069993712,up,0.3552745000924915,2,0,99,0,-0.08,up,0.25822930014692247,None,,,,,251.7467918000184,253.31376069993712,-0.16,0,0.32,0.0,-0.16,-0.16,-0.16,-0.16,0,251.48029650002718,251.48029650002718,251.48029650002718,251.48029650002718,251.48029650002718,251.48029650002718,251.48029650002718,251.48029650002718,251.46394918002187,0.3846098000649363,return,0.24921580008231103,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,2,3,2,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,6,0,6,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,253.66458830004558,253.66458830004558,253.66458830004558,253.66458830004558,253.66458830004558,up,0.24351579998619854,2,0,99,0,0.0,up,0.1585405000951141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,2,3,2,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,6,0,6,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,253.91476950002834,253.91476950002834,253.91476950002834,253.91476950002834,253.91476950002834,up,0.22721850010566413,2,0,99,0,0.08,up,0.14114570012316108,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,2,3,2,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,6,0,6,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,254.14876229991205,254.14876229991205,254.14876229991205,254.14876229991205,254.14876229991205,return,0.2437748999800533,3,0,1,0,0.08,return,0.15739750023931265,None,121,0,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,1,1,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,6,0,6,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,3,,,,,,,4,,,,,,,,257.8974115999881,257.8974115999881,257.8974115999881,257.8974115999881,257.8974115999881,up,0.43829890014603734,3,0,99,-0.08,-0.24,up,0.33405910013243556,None,,,,,256.3305381999817,257.8974115999881,0,0.08,0.24,0.0,-0.04,0,0.0,0,0.08,255.96371399983764,255.96371399983764,255.96371399983764,255.96371399983764,255.96371399983764,255.96371399983764,255.96371399983764,255.96371399983764,255.94697608011774,0.48507679998874664,return,0.3370524002239108,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,1,1,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,6,0,6,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,258.3308301998768,258.3308301998768,258.3308301998768,258.3308301998768,258.3308301998768,up,0.26018300000578165,3,0,99,-0.08,-0.15999999999999998,up,0.17721000011079013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,1,1,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,6,0,6,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,258.60018329997547,258.60018329997547,258.60018329997547,258.60018329997547,258.60018329997547,up,0.2266472999472171,3,0,99,-0.08,-0.07999999999999997,up,0.14654420013539493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,1,1,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,6,0,6,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,258.8304162998684,258.8304162998684,258.8304162998684,258.8304162998684,258.8304162998684,up,0.29433430009521544,3,0,99,-0.08,2.7755575615628914e-17,up,0.20205359999090433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,1,1,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,6,0,6,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,259.13323949999176,259.13323949999176,259.13323949999176,259.13323949999176,259.13323949999176,up,0.2943412000313401,3,0,99,-0.08,0.08000000000000003,up,0.21053580031730235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,1,1,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,6,0,6,0,0,3,3,3,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,259.44684219988994,259.44684219988994,259.44684219988994,259.44684219988994,259.44684219988994,return,0.29431100003421307,4,0,1,-0.08,0.08000000000000003,return,0.18554119998589158,None,126,0,-0.08,0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,,,,,,,,,,,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,1,4,17,70,150.0,7,0,1,4,0,conditions/inputTrain_1.8.xlsx,99,1,1,1,1,,,,,,,,,,1,,,,,,,,,,261.59683329984546,263.2115319999866,-0.08,0.08,0.4,0.0,-0.12,-0.08,-0.08,-0.08,0.08,261.2814960000105,261.2814960000105,261.2814960000105,261.2814960000105,261.2814960000105,261.2814960000105,261.2814960000105,261.2814960000105,261.26351903998295,0.4183857999742031,return,0.28802260011434555,None,0,23.022222222222222,0,7,4,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,experiment_finished_early,0,263.2115319999866,263.2115319999866,,,,,,,,
